k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
17,6,438.41,-3783436.3779,0.9975,0.4565,0.5035,0.1923
17,7,436.53,-3779838.0773,0.9996,0.4553,0.5033,0.1918
17,8,442.57,-3782376.181,0.9926,0.4515,0.4981,0.1867
17,9,441.6,-3779593.1504,0.9992,0.4551,0.5031,0.1918
17,10,439.38,-3783935.6453,0.9927,0.4515,0.4976,0.187
17,11,440.53,-3784426.6206,0.9913,0.4522,0.4995,0.1863
17,12,435.86,-3783604.5018,0.9973,0.4566,0.504,0.1916
17,13,438.65,-3783553.4481,0.9974,0.4571,0.5032,0.1921
17,14,436.54,-3781489.7193,0.9929,0.4517,0.499,0.1857
17,15,433.0,-3781935.5929,0.9978,0.456,0.5034,0.192
17,16,435.72,-3789063.5338,0.9906,0.4523,0.4988,0.1868
17,17,438.02,-3782838.2215,0.9982,0.4558,0.5039,0.1918
17,18,436.84,-3783899.1551,0.9986,0.4554,0.5034,0.1922
17,19,436.69,-3781630.6904,0.9947,0.4499,0.4971,0.1877
17,20,436.21,-3778345.9854,0.9987,0.4563,0.503,0.1917
17,21,439.85,-3779931.9468,0.9984,0.4561,0.504,0.1913
17,22,438.75,-3788424.8792,0.9976,0.4557,0.5031,0.1929
17,23,448.74,-3782098.4525,0.9986,0.4557,0.5022,0.1927
18,1,684.26,-8618388.6906,0.9863,0.4497,0.4945,0.1983
18,2,675.33,-8618155.6339,0.9856,0.4509,0.4951,0.1975
18,3,680.71,-8628293.6886,0.9845,0.4507,0.4954,0.1982
18,4,691.29,-8616024.2198,0.987,0.4496,0.4942,0.1984
18,5,680.57,-8623357.6864,0.9858,0.45,0.4948,0.1982
18,6,683.85,-8619164.0332,0.9915,0.4551,0.4997,0.2033
18,7,685.29,-8622457.0706,0.9909,0.4557,0.5005,0.2032
18,8,684.76,-8613497.3063,0.9866,0.4501,0.4946,0.1974
18,9,683.55,-8619840.2882,0.9863,0.4499,0.4944,0.198
18,10,684.86,-8610432.1335,0.987,0.4489,0.494,0.1976
18,11,683.62,-8620822.3312,0.9855,0.4502,0.4951,0.1981
18,12,683.96,-8613288.0369,0.9917,0.4559,0.5005,0.2021
18,13,683.38,-8608876.027,0.988,0.4493,0.4939,0.1977
18,14,678.36,-8615340.608,0.9861,0.4503,0.4949,0.1976
18,15,676.4,-8621767.617,0.9858,0.4503,0.4945,0.1981
18,16,687.5,-8620422.8502,0.9908,0.4557,0.5006,0.203
18,17,710.07,-8617357.4115,0.9861,0.4498,0.4951,0.1979
18,18,679.06,-8611647.4016,0.9866,0.4505,0.4954,0.1968
18,19,705.28,-8619511.2509,0.9862,0.4503,0.4942,0.198
19,1,1188.44,-19704211.556,0.9783,0.4572,0.4993,0.2166
19,2,1180.87,-19704308.8845,0.9773,0.4572,0.4989,0.2159
19,3,1183.55,-19729141.9979,0.9765,0.4574,0.4988,0.2171
19,4,1194.61,-19725012.7912,0.9772,0.4567,0.4984,0.2172
19,5,1178.75,-19712792.9431,0.9778,0.4572,0.4984,0.2169
19,6,1187.17,-19711557.7815,0.9791,0.4559,0.4969,0.2174
19,7,1176.12,-19724463.9072,0.9761,0.4584,0.4995,0.2162
19,8,1175.51,-19731753.7012,0.9773,0.4567,0.4975,0.2181
19,9,1177.46,-19705175.8591,0.9774,0.4576,0.4991,0.2161
19,10,1219.6,-19707375.8126,0.9767,0.4577,0.499,0.2165
19,11,1183.02,-19714681.9924,0.9775,0.4573,0.4981,0.2166
19,12,1180.51,-19703466.099,0.9783,0.4571,0.4987,0.2165
19,13,1177.02,-19706054.1479,0.9766,0.4574,0.4994,0.2165
19,14,1214.23,-19716842.225,0.9772,0.4571,0.4985,0.2168
19,15,1195.3,-19719798.021,0.9728,0.451,0.4929,0.2124
20,1,2248.42,-45293253.4595,0.9516,0.4639,0.4999,0.2349
20,2,2247.44,-45271796.2572,0.9521,0.4634,0.4999,0.2351
20,3,2271.53,-45250971.9201,0.9535,0.4626,0.4994,0.2345
20,4,2238.47,-45279379.5559,0.952,0.4632,0.5,0.2344
20,5,2227.43,-45273914.8244,0.9536,0.4637,0.5,0.2349
20,6,2236.56,-45365172.169,0.9501,0.465,0.501,0.2354
20,7,2240.59,-45283161.0763,0.9528,0.4631,0.4997,0.2347
20,8,2221.81,-45295773.8999,0.9526,0.4632,0.4998,0.2349
20,9,2236.41,-45286159.8446,0.9519,0.4635,0.5003,0.2348
20,10,2304.25,-45275128.6154,0.9517,0.4637,0.5005,0.2342
20,11,2305.36,-45308554.9245,0.9514,0.4634,0.4999,0.2351
