k,s,total_time_seconds,best_log_likelihood,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,transfer_pcie,warm_up_mcmc_cpu
5,21,12.503888368606567,-178.04103088378906,12.502474546432495,3.442713737487793,0.0013887882232666016,8.836354732513428,0.0930938720703125,0.07523179054260254,0.008786439895629883
5,22,12.028201818466187,-123.76325454711915,12.026937246322632,3.4296324253082275,0.0012395381927490234,8.369511604309082,0.0954444408416748,0.07622909545898438,0.008941650390625
5,23,15.2648286819458,-188.6079528808594,15.263375997543335,3.4489269256591797,0.0014257431030273438,11.584955930709839,0.09467601776123047,0.07543253898620605,0.01254129409790039
5,24,12.570467948913574,-182.78538360595704,12.569087028503418,3.4361953735351562,0.0013544559478759766,8.90921950340271,0.09243202209472656,0.07590365409851074,0.009027481079101562
5,25,13.920926332473755,-196.10118560791017,13.919456243515015,3.4335427284240723,0.0014450550079345703,10.260905742645264,0.09077835083007812,0.07600784301757812,0.010335445404052734
5,26,13.462823390960693,-194.09743957519532,13.461375713348389,3.4240665435791016,0.0014204978942871094,9.814878702163696,0.09104251861572266,0.07592892646789551,0.009766340255737305
5,27,14.80068564414978,-218.9203674316406,14.799233675003052,3.3223185539245605,0.001425027847290039,11.250161170959473,0.09203934669494629,0.07642316818237305,0.01113128662109375
5,28,12.99377703666687,-203.45516815185547,12.992359161376953,3.313802719116211,0.0013909339904785156,9.453717231750488,0.09216642379760742,0.07717347145080566,0.009297370910644531
5,29,13.703027248382568,-173.16737060546876,13.701619625091553,3.3516845703125,0.0013813972473144531,10.125284910202026,0.09131145477294922,0.07632040977478027,0.01010584831237793
5,30,15.314493894577026,-209.07538452148438,15.31255578994751,3.2950682640075684,0.001901388168334961,11.78690791130066,0.09386801719665527,0.0770108699798584,0.011945724487304688
6,1,7.442884206771851,-28.768498802185057,7.441817998886108,3.10667085647583,0.0010323524475097656,4.110629558563232,0.09348011016845703,0.0776681900024414,0.004584550857543945
6,2,6.823545932769775,-16.989129257202148,6.822502136230469,2.9503161907196045,0.0010080337524414062,3.646916151046753,0.09528350830078125,0.07736492156982422,0.004454374313354492
6,3,7.445970058441162,-34.94258918762207,7.4449303150177,3.146714210510254,0.00101470947265625,4.079043865203857,0.09304308891296387,0.07530760765075684,0.004168987274169922
6,4,7.535682201385498,-17.183588981628418,7.534577131271362,2.9397971630096436,0.0010807514190673828,4.375048398971558,0.09324097633361816,0.07547545433044434,0.00470423698425293
6,5,8.769134044647217,-24.552916717529296,8.768109321594238,3.1705753803253174,0.0009992122650146484,5.373337030410767,0.09478306770324707,0.07665514945983887,0.005596637725830078
6,6,7.267991304397583,-15.311620712280273,7.266989231109619,2.9547653198242188,0.0009768009185791016,4.091000318527222,0.09407711029052734,0.07576656341552734,0.004209280014038086
6,7,7.37598729133606,-27.491640853881837,7.374994277954102,3.1440036296844482,0.00096893310546875,4.009758472442627,0.09439492225646973,0.0753476619720459,0.004709720611572266
6,8,8.789237260818481,-23.34222278594971,8.788224458694458,3.131427049636841,0.000988006591796875,5.435059547424316,0.09237289428710938,0.0766453742980957,0.005662679672241211
6,9,7.5529396533966064,-15.72342414855957,7.5518479347229,2.93802809715271,0.001066446304321289,4.392601490020752,0.0930793285369873,0.07614803314208984,0.004616975784301758
6,10,7.868984222412109,-28.210614967346192,7.86798620223999,3.1324591636657715,0.0009739398956298828,4.515486001968384,0.09227728843688965,0.07601523399353027,0.005295515060424805
6,11,8.07076358795166,-28.326580238342284,8.069746494293213,3.1198205947875977,0.0009906291961669922,4.727919578552246,0.09348154067993164,0.07593178749084473,0.005265235900878906
6,12,7.245363235473633,-19.648156356811523,7.244394302368164,2.9425225257873535,0.0009450912475585938,4.082947015762329,0.09253573417663574,0.07606101036071777,0.004151582717895508
6,13,7.740025281906128,-26.45328712463379,7.738998651504517,3.1603293418884277,0.0009996891021728516,4.3575379848480225,0.09400701522827148,0.07551288604736328,0.004596710205078125
