k,s,total_time_seconds,best_log_likelihood,peak_vram_mb,P00,P01,P10,P11,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,peak_vram_mb,transfer_pcie,warm_up_mcmc_cpu
9,6,21.73624038696289,-8563.2,0.095703125,0.953125,0.70263671875,0.5517578125,0.09979248046875,21.724499225616455,4.503236532211304,0.011542558670043945,16.800517320632935,0.09804987907409668,0.095703125,0.2502784729003906,0.016650915145874023
9,7,21.55786371231079,-8589.6,0.095703125,0.95263671875,0.7021484375,0.55126953125,0.0999755859375,21.546159744262695,4.48704719543457,0.011500358581542969,16.624143600463867,0.0983424186706543,0.095703125,0.26263904571533203,0.01677846908569336
9,8,21.7766215801239,-8421.6,0.095703125,0.95166015625,0.70166015625,0.55078125,0.1009521484375,21.76345944404602,4.501105785369873,0.012964248657226562,16.819966077804565,0.09795165061950684,0.095703125,0.27562928199768066,0.016607046127319336
9,9,21.1270911693573,-8593.6,0.095703125,0.95263671875,0.7021484375,0.55126953125,0.0997314453125,20.99719500541687,4.4892754554748535,0.1296989917755127,16.059674739837646,0.09808754920959473,0.095703125,0.2809488773345947,0.016020774841308594
9,10,21.05722427368164,-8880.8,0.095703125,0.9130859375,0.6142578125,0.59130859375,0.150634765625,21.043622255325317,4.4844255447387695,0.013408899307250977,16.147070169448853,0.09851288795471191,0.095703125,0.2438364028930664,0.015987873077392578
10,1,27.16523241996765,-23016.0,0.1767578125,0.904296875,0.70361328125,0.50244140625,nan,27.140487909317017,4.702843904495239,0.024545669555664062,22.054205894470215,0.09893918037414551,0.1767578125,0.20179438591003418,0.023638248443603516
10,2,26.682994842529297,-22971.2,0.1767578125,0.904296875,0.703125,0.50244140625,nan,26.658889293670654,4.699445486068726,0.02391839027404785,21.578038692474365,0.09909558296203613,0.1767578125,0.20006442070007324,0.02307724952697754
10,3,26.96570372581482,-22945.6,0.1767578125,0.904296875,0.70361328125,0.50244140625,nan,26.94175362586975,4.681647300720215,0.023737430572509766,21.878426790237427,0.09891557693481445,0.1767578125,0.20001959800720215,0.023687362670898438
10,4,26.86049747467041,-22982.4,0.1767578125,0.904296875,0.703125,0.50244140625,nan,26.834206342697144,4.67867374420166,0.0260922908782959,21.773436784744263,0.09839177131652832,0.1767578125,0.20235419273376465,0.02348804473876953
10,5,26.863391160964966,-22880.0,0.1767578125,0.904296875,0.703125,0.50244140625,nan,26.836154460906982,4.687502384185791,0.027048587799072266,21.766382932662964,0.09865927696228027,0.1767578125,0.2017831802368164,0.023523330688476562
10,6,27.206406831741333,-22972.8,0.1767578125,0.904296875,0.70361328125,0.50244140625,nan,27.17943572998047,4.705565452575684,0.02678084373474121,22.093361377716064,0.09865903854370117,0.1767578125,0.19782519340515137,0.023955106735229492
