k,s,total_time_seconds,best_log_likelihood,peak_vram_mb,P00,P01,P10,P11,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,peak_vram_mb,transfer_pcie,warm_up_mcmc_cpu
9,3,10.640405654907227,-5232.190966796875,1363.09765625,0.9998999834060669,0.24566282331943512,0.24047055840492249,0.6820418834686279,10.632219076156616,4.609132766723633,0.007989883422851562,5.606837749481201,0.10141396522521973,1363.09765625,0.22368335723876953,0.0056438446044921875
10,1,12.376985788345337,-13153.3998046875,1363.09765625,0.9778204560279846,0.26306018233299255,0.26764485239982605,0.6655153036117554,12.360761642456055,4.870011568069458,0.01599860191345215,7.044591665267944,0.10173916816711426,1363.09765625,0.24700427055358887,0.007359743118286133
10,2,12.292412757873535,-13236.26806640625,1363.09765625,0.9734302163124084,0.24924227595329285,0.2803856134414673,0.677448570728302,12.276611089706421,4.851114273071289,0.01558542251586914,7.006796360015869,0.10174369812011719,1363.09765625,0.23016095161437988,0.0073719024658203125
10,3,12.555709838867188,-13022.25078125,1363.09765625,0.9959434270858765,0.2607533931732178,0.26312631368637085,0.6572731137275696,12.534142971038818,4.863212823867798,0.02135944366455078,7.23187780380249,0.10166215896606445,1363.09765625,0.24021053314208984,0.007556915283203125
11,1,14.883590936660767,-31006.438671875,1363.09765625,0.9464349150657654,0.29018035531044006,0.29552480578422546,0.637008786201477,14.852730989456177,5.013562202453613,0.030660629272460938,9.402301788330078,0.10182976722717285,1363.09765625,0.246046781539917,0.009921789169311523
11,2,14.919899225234985,-30874.7712890625,1363.09765625,0.9566835761070251,0.2848435342311859,0.2910000681877136,0.6319401264190674,14.88912057876587,5.066605806350708,0.03058481216430664,9.379771709442139,0.1020197868347168,1363.09765625,0.2449195384979248,0.009950637817382812
11,3,14.85036587715149,-30538.9419921875,1363.09765625,0.9572811722755432,0.28298115730285645,0.2788810729980469,0.6467433571815491,14.818221092224121,5.059258222579956,0.03194999694824219,9.313960790634155,0.10143637657165527,1363.09765625,0.23940515518188477,0.009861946105957031
12,1,18.435969352722168,-77637.36953125,1363.09765625,0.9158450365066528,0.31962817907333374,0.3233157694339752,0.6102375388145447,18.36595368385315,5.302624464035034,0.06981158256530762,12.653610229492188,0.10268282890319824,1363.09765625,0.2160956859588623,0.013385534286499023
12,2,18.5230872631073,-77468.6765625,1363.09765625,0.9207394123077393,0.32347434759140015,0.32010602951049805,0.605209469795227,18.45355534553528,5.296876668930054,0.06932783126831055,12.712555408477783,0.10238862037658691,1363.09765625,0.2425370216369629,0.013494253158569336
12,3,18.504146575927734,-77328.28125,1363.09765625,0.9182655215263367,0.3227813243865967,0.3187064230442047,0.60887211561203,18.43539810180664,5.292130708694458,0.06854557991027832,12.696184396743774,0.1021873950958252,1363.09765625,0.24800419807434082,0.013463973999023438
