k,s,total_time_seconds,best_log_likelihood,peak_vram_mb,P00,P01,P10,P11,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,peak_vram_mb,transfer_pcie,warm_up_mcmc_cpu
1,11,6.832306385040283,-0.0004000663757324219,0.01806640625,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,5.87021803855896,3.0706231594085693,0.9618771076202393,1.063671350479126,0.15775060653686523,0.01806640625,0.1625988483428955,1.3271894454956055
1,12,4.6407787799835205,-0.0004000663757324219,0.0283203125,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,4.6380064487457275,3.1063883304595947,0.002513408660888672,1.163780689239502,0.10599708557128906,0.0283203125,0.16709446907043457,0.0009942054748535156
1,13,4.094091176986694,-0.0004000663757324219,0.0283203125,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,0.9998999834060669,4.090890884399414,3.145487070083618,0.002958059310913086,0.576282262802124,0.10914015769958496,0.0283203125,0.17264723777770996,0.0004260540008544922
1,14,4.618975877761841,-0.0004000663757324219,0.0283203125,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,4.61745810508728,3.0945234298706055,0.001295328140258789,1.1563324928283691,0.10635638236999512,0.0283203125,0.16725516319274902,0.001168966293334961
1,15,4.087339878082275,-0.0004000663757324219,0.0283203125,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,0.9998999834060669,4.084291219711304,3.1345314979553223,0.0028374195098876953,0.5764942169189453,0.10762977600097656,0.0283203125,0.17284107208251953,0.0004425048828125
2,1,5.098253011703491,-5.229885578155518,0.0283203125,0.9998999834060669,0.7420116662979126,9.999999747378752e-05,0.7420118451118469,5.096926927566528,3.0583295822143555,0.0011234283447265625,1.6068310737609863,0.10137510299682617,0.0283203125,0.22699618339538574,0.0020799636840820312
2,2,4.825761556625366,-4.403697967529297,0.0283203125,0.9998999834060669,0.8496608734130859,9.999999747378752e-05,0.5626242160797119,4.824589729309082,3.051679849624634,0.0009827613830566406,1.3461453914642334,0.10110616683959961,0.0283203125,0.2240159511566162,0.0014486312866210938
2,3,4.9549033641815186,-5.229886054992676,0.0283203125,0.9998999834060669,9.999999747378752e-05,0.7420116066932678,0.7420116066932678,4.953827857971191,3.049570322036743,0.0008821487426757812,1.5424745082855225,0.10123109817504883,0.0283203125,0.1811056137084961,0.002031087875366211
2,4,4.835946083068848,-3.7432146072387695,0.0283203125,0.9998999834060669,9.999999747378752e-05,0.604671835899353,0.6049319505691528,4.834770202636719,3.048781394958496,0.0009686946868896484,1.4351060390472412,0.10160207748413086,0.0283203125,0.16669797897338867,0.0014388561248779297
2,5,4.63210391998291,-4.838961124420166,0.0283203125,0.9998999834060669,0.545306384563446,9.999999747378752e-05,0.5453057885169983,4.630899667739868,3.052523612976074,0.0009937286376953125,1.147223949432373,0.1011195182800293,0.0283203125,0.22564411163330078,0.0011959075927734375
2,6,4.3062849044799805,-1.4478691577911378,0.0283203125,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,0.7287223935127258,4.304969310760498,3.194441556930542,0.0010454654693603516,0.6691153049468994,0.1119539737701416,0.0283203125,0.22183799743652344,0.0005443096160888672
2,7,4.556868553161621,-4.2791008949279785,0.0283203125,0.9998999834060669,0.504513144493103,9.999999747378752e-05,0.8388427495956421,4.547340393066406,2.7805676460266113,0.009320497512817383,1.3415861129760742,0.09961533546447754,0.0283203125,0.2275679111480713,0.0017290115356445312
2,8,3.9752860069274902,-3.5667782545089723,0.0283203125,0.9998999834060669,0.29478219151496887,9.999999747378752e-05,0.6203321218490601,3.9741108417510986,2.5982158184051514,0.0009458065032958984,0.9663314819335938,0.09770655632019043,0.0283203125,0.20907068252563477,0.0009770393371582031
2,9,4.590545415878296,-4.280180931091309,0.0283203125,0.9998999834060669,9.999999747378752e-05,0.5046712756156921,0.8577643632888794,4.589334964752197,2.9160730838775635,0.0009796619415283203,1.240511178970337,0.10089230537414551,0.0283203125,0.22159838676452637,0.0013027191162109375
