k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
13,18,153.61,-143904.4046,0.9999,0.5284,0.5284,0.1118
13,19,154.04,-143873.2816,0.9999,0.5289,0.5292,0.1105
13,20,155.08,-144629.8274,0.9947,0.524,0.5229,0.1069
13,21,152.15,-143600.0743,0.9999,0.528,0.5295,0.1107
13,22,153.61,-144818.8541,0.9999,0.5285,0.5266,0.1138
13,23,153.7,-144137.5787,0.9999,0.5298,0.5286,0.11
13,24,152.47,-144980.0431,0.9999,0.5284,0.5259,0.1143
13,25,152.89,-144688.8583,0.9999,0.5285,0.5283,0.1121
13,26,153.81,-144041.5961,0.9999,0.5269,0.5299,0.1111
13,27,157.77,-144461.6813,0.9999,0.5274,0.528,0.1125
13,28,154.86,-144115.8901,0.9999,0.5295,0.5278,0.1113
13,29,153.9,-144420.5688,0.9999,0.525,0.5301,0.1132
13,30,153.18,-143958.209,0.9949,0.5252,0.5241,0.1037
14,1,191.34,-336669.1086,0.9999,0.5215,0.5233,0.1235
14,2,189.91,-336086.4992,0.9999,0.5216,0.5226,0.1238
14,3,190.31,-337271.0176,0.9999,0.523,0.521,0.1242
14,4,190.46,-337264.8766,0.9999,0.5208,0.5233,0.1244
14,5,190.63,-335759.1713,0.9999,0.522,0.5215,0.1238
14,6,188.29,-336729.8677,0.9999,0.5238,0.5213,0.1234
14,7,190.39,-336710.067,0.9999,0.5219,0.5213,0.1244
14,8,189.63,-336751.6043,0.9999,0.521,0.5221,0.1249
14,9,190.77,-336946.2273,0.9999,0.5198,0.5215,0.1263
14,10,190.42,-335846.9989,0.9999,0.5222,0.5223,0.1236
14,11,188.94,-336364.0651,0.9999,0.5232,0.5214,0.1233
14,12,192.19,-336365.8937,0.9999,0.5227,0.5198,0.1256
14,13,192.6,-336275.2226,0.9999,0.5205,0.5232,0.1243
14,14,189.41,-336339.4533,0.9999,0.5214,0.5231,0.1234
14,15,189.53,-336711.3356,0.9999,0.522,0.5216,0.1247
14,16,191.16,-336331.9882,0.9949,0.5177,0.5158,0.1188
14,17,189.73,-337969.2743,0.9999,0.5202,0.5206,0.1273
14,18,195.62,-336010.2089,0.9999,0.5221,0.5204,0.1252
14,19,191.9,-335973.9455,0.9999,0.5226,0.5227,0.1225
14,20,201.19,-336976.128,0.9999,0.5214,0.5211,0.1256
14,21,190.04,-336564.9808,0.9999,0.5205,0.5216,0.1254
14,22,190.29,-335835.8878,0.9999,0.5211,0.5228,0.1237
14,23,187.33,-335714.4199,0.9999,0.5243,0.5229,0.1216
14,24,190.13,-335963.5549,0.9999,0.5209,0.5223,0.1244
14,25,190.62,-336957.7583,0.9999,0.5212,0.5218,0.125
14,26,189.97,-336832.2227,0.9948,0.5166,0.5173,0.1187
14,27,190.69,-336706.6925,0.9999,0.5216,0.522,0.1242
14,28,190.88,-337521.0982,0.9999,0.5208,0.5225,0.1247
14,29,191.93,-337336.5739,0.9999,0.5214,0.5219,0.1251
14,30,190.58,-337754.7729,0.9999,0.5211,0.5208,0.1258
15,1,240.2,-781068.2861,0.9999,0.516,0.5152,0.1362
15,2,239.95,-781833.6528,0.9999,0.5163,0.5148,0.1366
15,3,240.12,-782159.5786,0.9999,0.5157,0.5144,0.1373
15,4,239.43,-782072.0933,0.9999,0.5151,0.5149,0.1374
15,5,239.91,-782432.6677,0.9999,0.5145,0.5156,0.1374
15,6,239.25,-783204.3151,0.9999,0.5141,0.5149,0.1386
15,7,239.76,-783202.4761,0.9999,0.5144,0.5147,0.1384
15,8,240.45,-782614.0696,0.9999,0.5144,0.514,0.1392
15,9,238.86,-781330.7931,0.9999,0.5142,0.5154,0.1375
15,10,239.66,-779630.7694,0.9999,0.516,0.5149,0.1365
15,11,241.02,-782208.6121,0.9999,0.5156,0.5145,0.1374
15,12,240.86,-779759.5032,0.9999,0.5156,0.515,0.1364
15,13,239.62,-779688.3614,0.9999,0.5153,0.5154,0.1365
