k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
12,2,105.07,-51801.1024,0.7658,0.6103,0.4997,0.2126
12,3,107.04,-52065.8245,0.7632,0.6031,0.5007,0.2215
12,4,111.55,-52129.5684,0.7693,0.5968,0.496,0.2266
12,5,107.82,-52068.3983,0.768,0.6081,0.4926,0.22
12,6,104.32,-51712.7101,0.7672,0.606,0.501,0.2144
12,7,100.51,-51735.0345,0.7496,0.6168,0.516,0.2075
12,8,107.74,-51942.1909,0.775,0.6006,0.4929,0.2201
12,9,105.89,-51841.6776,0.768,0.6053,0.5002,0.2156
12,10,107.39,-52104.5256,0.7701,0.6032,0.4949,0.2224
12,11,106.03,-51963.0246,0.7642,0.6055,0.5026,0.2175
12,12,110.71,-52086.12,0.7784,0.5957,0.4885,0.2264
12,13,108.1,-52123.0257,0.7657,0.6036,0.4975,0.2223
12,14,109.75,-52041.8704,0.7719,0.5952,0.4951,0.2262
12,15,106.21,-51810.3438,0.7677,0.6056,0.5003,0.2154
12,16,106.81,-52278.9052,0.7631,0.6107,0.4925,0.2226
12,17,105.97,-51887.6837,0.7673,0.6033,0.5001,0.2179
12,18,109.38,-52092.3374,0.7671,0.6027,0.4975,0.2225
12,19,109.57,-52136.2028,0.7688,0.6004,0.4958,0.224
12,20,108.17,-52207.2989,0.766,0.6049,0.4938,0.2237
12,21,106.05,-51972.7815,0.7681,0.6033,0.498,0.2191
12,22,104.01,-51589.112,0.7639,0.6067,0.5067,0.2109
12,23,104.3,-52009.5969,0.7618,0.6109,0.4991,0.2164
12,24,104.25,-51892.1292,0.7544,0.6156,0.5067,0.2121
12,25,110.74,-52076.3633,0.7733,0.5966,0.4934,0.2252
12,26,109.9,-52068.091,0.7674,0.6,0.4976,0.2235
13,1,114.1,-112444.6157,0.77,0.6028,0.4915,0.2186
13,2,111.33,-112156.2509,0.7583,0.6034,0.4926,0.2067
13,3,116.38,-112752.6107,0.7703,0.5993,0.487,0.221
13,4,109.87,-112353.0424,0.7584,0.6031,0.4911,0.2097
13,5,114.35,-112642.6884,0.7703,0.6031,0.4894,0.2208
13,6,117.16,-112584.2644,0.7735,0.6021,0.4876,0.2195
13,7,119.21,-113013.4215,0.7667,0.5971,0.479,0.2201
13,8,114.74,-112694.2746,0.7686,0.6045,0.4896,0.2205
13,9,113.15,-112575.7352,0.7627,0.6,0.4867,0.2129
13,10,107.52,-112138.0889,0.7548,0.6098,0.4925,0.2051
13,11,116.61,-112679.9969,0.7723,0.6012,0.4885,0.2208
13,12,114.79,-112198.6812,0.7647,0.6006,0.4868,0.2103
13,13,120.91,-112867.9424,0.7775,0.5962,0.4831,0.2265
13,14,116.29,-112557.0861,0.7661,0.5968,0.4845,0.2148
13,15,113.56,-112467.9445,0.7588,0.6018,0.4896,0.2124
13,16,108.18,-112372.163,0.7571,0.6091,0.4902,0.2059
13,17,111.97,-112163.4249,0.7689,0.6082,0.4914,0.2143
13,18,110.67,-112366.1017,0.7551,0.6062,0.4921,0.2081
13,19,116.27,-112917.7624,0.7627,0.5988,0.4825,0.2183
13,20,118.12,-112804.6019,0.7685,0.6009,0.49,0.2235
13,21,119.94,-112768.7247,0.7709,0.5928,0.4798,0.2188
13,22,116.54,-112607.4743,0.7722,0.6002,0.4884,0.222
13,23,114.83,-112466.3595,0.7643,0.5963,0.4867,0.2146
13,24,111.12,-112398.8021,0.7678,0.6071,0.4925,0.2161
13,25,115.69,-112845.1973,0.7669,0.6045,0.49,0.2216
13,26,113.96,-112492.4631,0.759,0.6022,0.4893,0.2119
13,27,114.57,-112352.906,0.7629,0.6005,0.4878,0.2117
13,28,116.66,-112571.5511,0.7724,0.6024,0.4895,0.2195
14,1,149.86,-254267.6129,0.7666,0.5965,0.4817,0.2205
14,2,140.1,-253580.6006,0.763,0.6106,0.4933,0.2191
14,3,146.87,-254495.5155,0.7646,0.5972,0.4822,0.2207
14,4,148.84,-254110.3027,0.765,0.5967,0.4836,0.2199
14,5,146.89,-254003.6882,0.7688,0.606,0.4894,0.2222
14,6,146.11,-254048.2661,0.7701,0.6023,0.4902,0.2251
14,7,150.6,-254270.4315,0.7605,0.6028,0.4845,0.2174
14,8,147.4,-254360.5453,0.7702,0.6052,0.4867,0.2241
14,9,144.17,-253096.593,0.7642,0.6097,0.4956,0.2165
14,10,155.55,-254814.8349,0.7677,0.5949,0.4794,0.2234
14,11,142.8,-253949.9927,0.7664,0.6066,0.4909,0.2221
14,12,149.36,-253547.6463,0.7682,0.6047,0.4916,0.2209
14,13,147.97,-254358.0848,0.7655,0.6069,0.4907,0.2228
14,14,146.7,-254385.8418,0.7644,0.5993,0.4821,0.2191
14,15,142.97,-254034.6093,0.7648,0.606,0.4918,0.2228
14,16,141.66,-253626.1221,0.7669,0.607,0.4912,0.2207
14,17,150.77,-254884.8854,0.7665,0.5953,0.4794,0.224
14,18,145.26,-254461.7473,0.7653,0.5977,0.4818,0.2202
14,19,145.41,-253882.6508,0.7671,0.607,0.4898,0.2218
14,20,146.9,-254152.8151,0.7707,0.5997,0.4888,0.2265
14,21,145.61,-253716.0219,0.7681,0.6055,0.4906,0.2215
14,22,145.74,-253551.6522,0.7675,0.6087,0.4911,0.2185
14,23,144.91,-253980.2872,0.7615,0.602,0.4852,0.2161
14,24,153.9,-254428.7026,0.7667,0.5934,0.4822,0.2223
14,25,140.68,-253613.1149,0.7644,0.6077,0.4941,0.2194
14,26,146.86,-253467.1432,0.7671,0.6054,0.4931,0.2198
14,27,147.88,-253894.548,0.7663,0.6066,0.4917,0.2213
15,1,169.21,-570898.3729,0.7683,0.6038,0.4868,0.2287
15,2,168.35,-570985.1595,0.7703,0.6027,0.4851,0.2296
15,3,173.19,-571714.7904,0.7702,0.6016,0.4852,0.231
15,4,179.12,-571303.3024,0.7675,0.5955,0.4785,0.2253
15,5,172.25,-571534.8094,0.7714,0.6019,0.4841,0.2306
15,6,165.64,-570668.8217,0.762,0.6011,0.482,0.2218
15,7,178.62,-571750.4358,0.7619,0.5992,0.4812,0.2245
15,8,168.57,-570929.4202,0.7685,0.6052,0.4862,0.2278
15,9,167.67,-571252.7914,0.7702,0.6014,0.486,0.2307
15,10,167.29,-571019.5347,0.7697,0.6034,0.4852,0.2297
15,11,173.39,-571296.7737,0.7679,0.6034,0.4871,0.2298
15,12,168.2,-571513.147,0.768,0.6044,0.4855,0.2295
15,13,171.88,-571221.6703,0.7709,0.6014,0.4854,0.2299
15,14,168.1,-571367.9844,0.769,0.6035,0.4854,0.23
15,15,168.21,-570873.8337,0.7689,0.6035,0.4865,0.2288
15,16,170.84,-571539.1074,0.766,0.5979,0.4782,0.2252
15,17,168.08,-571459.4698,0.7702,0.6024,0.4849,0.2305
15,18,165.12,-571036.1114,0.7669,0.6049,0.4874,0.2285
15,19,178.25,-572552.0059,0.7717,0.5907,0.4741,0.2306
15,20,165.5,-571216.637,0.7686,0.6039,0.4866,0.2289
15,21,166.72,-570862.9852,0.7714,0.6028,0.4842,0.2294
15,22,165.72,-570690.3711,0.7687,0.6038,0.4867,0.2283
15,23,164.52,-570854.2511,0.7667,0.6051,0.4882,0.228
15,24,165.6,-571030.422,0.7632,0.5986,0.4817,0.2233
15,25,163.31,-570454.7851,0.7672,0.6056,0.4885,0.2266
15,26,179.79,-573114.7376,0.778,0.5946,0.4776,0.2379
