k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
11,12,113.5,-28103.0579,0.9947,0.5403,0.5353,0.0925
11,13,113.07,-28131.6024,0.9889,0.5384,0.5443,0.0903
11,14,113.77,-28211.3215,0.992,0.5404,0.539,0.092
11,15,114.14,-27993.2075,0.9945,0.5379,0.5377,0.0922
11,16,111.58,-28085.9627,0.9918,0.5425,0.5401,0.0904
11,17,116.26,-28068.7757,0.9948,0.5327,0.5434,0.0914
11,18,112.65,-28172.355,0.9879,0.5382,0.5441,0.0907
11,19,112.07,-28321.7891,0.9882,0.5395,0.5404,0.0944
11,20,113.26,-28020.1247,0.9942,0.5326,0.5431,0.0921
11,21,111.8,-28424.5908,0.9827,0.5417,0.543,0.0953
11,22,115.66,-28445.9907,0.9906,0.5414,0.5376,0.0947
11,23,113.87,-28189.826,0.9945,0.5382,0.5398,0.0922
11,24,114.46,-28478.0129,0.984,0.5398,0.5455,0.0931
11,25,114.82,-28113.9842,0.9931,0.5407,0.5355,0.091
11,26,114.3,-28324.1121,0.9948,0.5339,0.5364,0.0971
11,27,112.24,-28202.1417,0.9847,0.5423,0.5449,0.0917
11,28,114.09,-28241.8089,0.9934,0.5414,0.5344,0.0922
11,29,112.46,-28127.6556,0.9893,0.5432,0.5378,0.0929
11,30,114.35,-28020.2879,0.9947,0.5396,0.5372,0.0917
12,1,135.52,-66890.5867,0.9999,0.5391,0.5375,0.1073
12,2,135.56,-67024.2515,0.9947,0.5321,0.5344,0.1028
12,3,134.22,-66962.52,0.9943,0.5354,0.5299,0.1023
12,4,136.29,-66988.6822,0.9947,0.5321,0.5316,0.1038
12,5,134.68,-67109.308,0.9999,0.5359,0.5392,0.1096
12,6,135.43,-67116.6375,0.9999,0.5401,0.5369,0.1075
12,7,135.45,-67460.8043,0.9999,0.5366,0.5359,0.112
12,8,135.99,-67269.6663,0.9999,0.5399,0.5364,0.1091
12,9,136.02,-67081.6708,0.9999,0.5366,0.5416,0.107
12,10,134.81,-66856.9565,0.9999,0.5407,0.5373,0.106
12,11,136.91,-67320.007,0.9999,0.5333,0.5352,0.1148
12,12,135.05,-67254.6437,0.9999,0.5381,0.539,0.1079
12,13,137.6,-67290.5798,0.9999,0.5366,0.537,0.1106
12,14,144.03,-66926.9679,0.9999,0.536,0.5406,0.108
12,15,137.02,-67534.6038,0.9999,0.5379,0.5346,0.1131
12,16,134.29,-66807.1807,0.9999,0.5403,0.54,0.1048
12,17,134.29,-67022.6327,0.9999,0.5393,0.5384,0.1079
12,18,136.79,-67193.7373,0.9999,0.5321,0.5409,0.1115
12,19,137.71,-67212.209,0.9999,0.5396,0.5345,0.1103
12,20,135.87,-67014.8701,0.9999,0.5431,0.5347,0.1086
12,21,134.96,-67092.651,0.9999,0.5387,0.5363,0.1099
12,22,137.93,-66844.8491,0.9999,0.541,0.5397,0.1046
12,23,135.37,-66931.8176,0.9999,0.5381,0.5383,0.1085
12,24,134.42,-67006.0816,0.9999,0.5405,0.5369,0.1075
12,25,136.3,-67369.5708,0.9999,0.539,0.5378,0.1083
12,26,134.89,-67072.3278,0.9999,0.5375,0.5418,0.106
12,27,135.81,-66876.7584,0.9999,0.5377,0.5397,0.1076
12,28,134.98,-66464.9712,0.9999,0.5397,0.5404,0.1043
12,29,135.67,-67429.9912,0.9999,0.5393,0.5363,0.1097
12,30,135.41,-67034.1564,0.9999,0.5391,0.5381,0.1074
13,1,161.68,-154767.7744,0.9999,0.5317,0.531,0.1177
13,2,165.56,-159070.1442,0.9999,0.5286,0.5329,0.1229
13,3,164.01,-158322.3359,0.9999,0.5322,0.5324,0.1196
13,4,164.21,-158747.411,0.9999,0.5299,0.5334,0.121
13,5,164.03,-157813.3379,0.9999,0.5328,0.5335,0.1179
13,6,164.92,-158375.0847,0.9999,0.5321,0.5312,0.1202
13,7,166.07,-158498.9891,0.9947,0.5233,0.528,0.1163
13,8,165.7,-158861.2158,0.9999,0.5303,0.5328,0.1211
13,9,165.12,-158824.7243,0.9999,0.531,0.5309,0.1219
13,10,165.47,-158619.4609,0.9999,0.5293,0.5335,0.1215
13,11,165.37,-158417.0733,0.9999,0.5316,0.5315,0.121
13,12,166.21,-157977.574,0.9999,0.5294,0.5329,0.1214
13,13,165.45,-158221.7483,0.9999,0.5326,0.5314,0.1199
13,14,165.61,-157734.6991,0.9999,0.5343,0.531,0.1187
13,15,166.34,-158901.1366,0.9999,0.5307,0.5314,0.1224
13,16,168.4,-158393.7839,0.9999,0.5305,0.5318,0.1213
13,17,165.57,-158469.4716,0.9999,0.5313,0.5339,0.1194
13,18,169.31,-158980.45,0.9999,0.5321,0.5313,0.121
13,19,166.08,-158306.5093,0.9999,0.5317,0.533,0.1198
13,20,169.71,-158151.386,0.9999,0.5324,0.532,0.1196
13,21,165.57,-158607.8213,0.9999,0.5296,0.5341,0.1207
13,22,165.36,-158565.1417,0.9949,0.5267,0.5264,0.1155
13,23,165.28,-157961.017,0.9999,0.5308,0.5331,0.1198
13,24,167.73,-157998.4449,0.9999,0.5332,0.5319,0.1189
13,25,165.89,-158273.696,0.9999,0.5331,0.5323,0.1187
13,26,164.59,-158440.2948,0.9999,0.5318,0.5322,0.1198
13,27,166.9,-158611.1075,0.9999,0.5324,0.5315,0.1207
13,28,166.15,-158475.2318,0.9999,0.5312,0.5299,0.1233
13,29,164.53,-158500.0565,0.9999,0.5319,0.5338,0.119
14,1,202.14,-371159.2769,0.9999,0.5271,0.5254,0.1316
14,2,202.89,-371512.2422,0.9999,0.5259,0.5263,0.1312
14,3,204.01,-371382.2569,0.9999,0.5258,0.5261,0.1315
14,4,202.05,-371477.8912,0.9999,0.5245,0.5274,0.1316
14,5,202.76,-372275.1362,0.9999,0.5243,0.5261,0.1332
14,6,202.14,-371869.738,0.9999,0.5249,0.5272,0.1318
14,7,201.92,-371150.6838,0.9999,0.5275,0.5244,0.1317
14,8,202.78,-371860.3331,0.9999,0.5254,0.5258,0.133
14,9,203.09,-373067.3935,0.9999,0.5239,0.526,0.1339
14,10,202.23,-370337.9896,0.9999,0.5263,0.5268,0.1303
14,11,203.84,-371614.7429,0.9999,0.5269,0.5254,0.1315
14,12,207.12,-372531.4616,0.9999,0.5274,0.5237,0.1328
14,13,203.93,-370793.4754,0.9999,0.5272,0.5263,0.13
14,14,205.01,-371869.6029,0.9999,0.5264,0.5252,0.1323
14,15,205.3,-370498.7355,0.9999,0.5263,0.5264,0.1306
14,16,206.6,-372058.1514,0.9999,0.526,0.526,0.1321
14,17,209.43,-372697.056,0.9999,0.5258,0.5266,0.1318
14,18,205.0,-370989.1407,0.9999,0.5264,0.5258,0.1309
14,19,210.7,-372631.9342,0.9999,0.5258,0.5259,0.132
14,20,205.63,-370308.1092,0.9999,0.5265,0.5259,0.1306
14,21,202.77,-371807.5589,0.9999,0.527,0.5248,0.1319
14,22,202.23,-370963.8611,0.9999,0.5273,0.5265,0.1298
14,23,202.48,-371668.3811,0.9999,0.5263,0.526,0.1316
14,24,203.74,-371896.362,0.9999,0.5255,0.5264,0.1318
14,25,203.35,-371512.185,0.9999,0.526,0.5255,0.1324
14,26,207.17,-372027.0823,0.9999,0.5245,0.5261,0.1328
14,27,203.68,-371798.8464,0.9999,0.527,0.5247,0.1319
15,1,235.74,-868060.4181,0.9999,0.5204,0.5196,0.1433
15,2,235.58,-867197.1288,0.9999,0.5197,0.521,0.1426
15,3,234.99,-868298.4676,0.9999,0.5197,0.5204,0.143
15,4,235.28,-870157.1874,0.9999,0.5191,0.5199,0.1444
15,5,235.38,-870507.3054,0.9999,0.5202,0.5188,0.1445
15,6,235.55,-867769.1388,0.9999,0.5192,0.5195,0.144
15,7,235.13,-867603.7867,0.9999,0.5199,0.5191,0.1442
15,8,235.21,-868998.3795,0.9999,0.5186,0.5211,0.1435
15,9,237.39,-870326.8619,0.9999,0.5188,0.519,0.1454
15,10,236.25,-868461.912,0.9999,0.5194,0.5192,0.1444
15,11,236.22,-870160.1949,0.9999,0.5184,0.5196,0.1454
15,12,236.4,-869580.2946,0.9999,0.5195,0.5195,0.1444
15,13,235.06,-867385.6044,0.9999,0.5189,0.5201,0.144
15,14,236.48,-867611.5467,0.9999,0.5199,0.5195,0.1435
15,15,236.44,-867237.3981,0.9999,0.5203,0.5195,0.1438
15,16,235.09,-868723.7446,0.9999,0.52,0.5197,0.1434
15,17,235.41,-870331.8413,0.9999,0.5191,0.5202,0.1441
15,18,233.53,-869843.1086,0.9999,0.5192,0.5203,0.1439
15,19,236.45,-868889.2851,0.9999,0.5202,0.5195,0.1435
