k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
19,8,862.07,-14251789.7378,0.9189,0.4854,0.4542,0.2466
19,9,868.95,-14252175.2997,0.919,0.4857,0.4541,0.2464
19,10,861.05,-14247168.7964,0.9199,0.4846,0.4535,0.2467
19,11,868.68,-14252982.16,0.9197,0.4849,0.4535,0.2471
19,12,872.6,-14253255.1862,0.9193,0.4852,0.4544,0.2467
19,13,872.28,-14243227.5119,0.9199,0.485,0.4535,0.2462
19,14,883.53,-14244412.9728,0.9201,0.485,0.4537,0.2465
19,15,903.74,-14250094.1556,0.9206,0.4846,0.4536,0.2467
19,16,884.49,-14252438.0359,0.9192,0.485,0.454,0.2465
19,17,915.74,-14254159.6586,0.9186,0.4856,0.4542,0.2464
19,18,907.38,-14247235.6945,0.9194,0.4858,0.4546,0.2457
19,19,881.52,-14245603.4467,0.9199,0.4852,0.4535,0.2467
19,20,867.25,-14242776.5775,0.9208,0.4846,0.4528,0.2463
20,1,1604.79,-31838865.7763,0.8971,0.4884,0.4599,0.2599
20,2,1608.43,-31823197.592,0.8984,0.4883,0.4595,0.2594
20,3,1589.32,-31825346.4344,0.8977,0.488,0.4595,0.2595
20,4,1576.36,-31837917.2816,0.8973,0.4889,0.4605,0.2589
20,5,1578.0,-31834398.1735,0.8969,0.4889,0.4603,0.2589
20,6,1566.31,-31830842.2212,0.8976,0.4883,0.4599,0.2594
20,7,1579.26,-31812992.5251,0.8985,0.4885,0.4593,0.2591
20,8,1584.41,-31824931.5043,0.8986,0.4878,0.4593,0.2591
20,9,1571.71,-31832888.6077,0.8974,0.4884,0.4596,0.2593
20,10,1562.68,-31834286.6132,0.8974,0.4885,0.4597,0.26
20,11,1639.7,-31833080.2039,0.898,0.4884,0.4598,0.2592
20,12,1629.68,-31828797.5115,0.8969,0.4888,0.46,0.2589
20,13,1672.19,-31820803.4971,0.8982,0.4878,0.4593,0.2588
