k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
17,13,442.98,-4146658.9021,0.8015,0.4673,0.4674,0.4065
17,14,442.3,-4147201.9059,0.8044,0.4683,0.4685,0.4075
17,15,434.05,-4133779.6291,0.8052,0.4505,0.4514,0.4089
17,16,441.52,-4140290.4639,0.8045,0.4622,0.4623,0.4087
17,17,447.98,-4139361.1798,0.8052,0.4626,0.463,0.4074
17,18,434.54,-4138975.7268,0.8048,0.4617,0.4623,0.4079
17,19,445.1,-4142267.4774,0.803,0.4647,0.4646,0.4072
17,20,438.52,-4144916.8715,0.7951,0.4602,0.4611,0.3997
17,21,457.41,-4142927.9651,0.8039,0.4642,0.4642,0.408
17,22,431.47,-4146910.7529,0.8041,0.4673,0.4676,0.4081
17,23,437.8,-4138540.7753,0.8079,0.4621,0.4623,0.4106
18,1,676.73,-9333863.3349,0.7895,0.477,0.4773,0.3956
18,2,677.12,-9340621.5299,0.7867,0.4781,0.4781,0.3948
18,3,667.12,-9338879.952,0.7889,0.4778,0.4777,0.3961
18,4,668.93,-9337063.7584,0.7923,0.4763,0.4764,0.3992
18,5,685.91,-9333758.3103,0.7889,0.4766,0.4763,0.3957
18,6,675.12,-9338887.529,0.7903,0.4776,0.4776,0.3977
18,7,684.02,-9338203.0844,0.789,0.4779,0.4779,0.3958
18,8,676.37,-9333505.0657,0.7887,0.476,0.476,0.3958
18,9,688.76,-9335552.1421,0.7885,0.4774,0.4774,0.3949
18,10,674.54,-9340615.0862,0.789,0.4794,0.4795,0.3959
18,11,674.91,-9338669.6719,0.7812,0.4728,0.4732,0.3886
18,12,679.9,-9339071.4933,0.7883,0.4781,0.4783,0.3959
18,13,690.98,-9339306.7833,0.7814,0.4736,0.4736,0.3883
18,14,687.16,-9342258.5747,0.7798,0.4753,0.4755,0.3871
18,15,692.42,-9337158.1922,0.7896,0.4771,0.4768,0.3967
