k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
22,25,1722.74,-42920061.7345,0.6478,0.4329,0.4403,0.426
22,26,1749.8,-42919462.9967,0.6481,0.4318,0.4391,0.427
22,27,1789.18,-42944902.8027,0.6454,0.4349,0.4422,0.4242
22,28,1707.81,-42938745.6626,0.6466,0.4333,0.4406,0.4246
22,29,1726.63,-42918783.14,0.6475,0.4325,0.4397,0.4271
22,30,1767.1,-42938070.8144,0.6457,0.4343,0.4418,0.4248
23,1,3291.77,-87784686.5831,0.6388,0.4213,0.4279,0.459
23,2,3229.95,-87717261.5819,0.6415,0.4186,0.4258,0.461
23,3,3174.32,-87639460.2413,0.6443,0.4163,0.4235,0.4627
23,4,3208.96,-87653487.779,0.6429,0.4161,0.423,0.465
23,5,3246.99,-87737561.6623,0.6413,0.4194,0.4268,0.4592
23,6,3302.59,-87528298.4381,0.6469,0.4122,0.4194,0.4688
23,7,3182.64,-87710960.4931,0.6419,0.419,0.4254,0.4606
23,8,3301.48,-87714767.6912,0.642,0.4185,0.4255,0.4604
23,9,3388.23,-87587027.315,0.6457,0.4137,0.4212,0.4658
23,10,3361.67,-87686318.4304,0.6428,0.4179,0.4253,0.4611
23,11,3362.1,-87691035.2592,0.6421,0.4179,0.4246,0.4624
23,12,3307.16,-87668014.6321,0.6428,0.4172,0.4239,0.463
23,13,3240.17,-87626766.5475,0.6443,0.4164,0.4231,0.4632
23,14,3196.83,-87560479.3902,0.6465,0.4129,0.4201,0.467
23,15,3198.44,-87577468.9066,0.6457,0.4135,0.4207,0.4665
23,16,3211.83,-87536763.4431,0.6467,0.4121,0.4194,0.4686
23,17,3343.95,-87564833.4213,0.6456,0.4127,0.4197,0.4685
23,18,3234.73,-87697908.0756,0.6421,0.4184,0.4254,0.4611
23,19,3400.3,-87730126.4601,0.6414,0.4191,0.426,0.4599
23,20,3326.24,-87545731.4402,0.646,0.4128,0.4197,0.4683
23,21,3238.55,-87339307.2488,0.6529,0.4069,0.4148,0.4722
23,22,3361.59,-87716433.5567,0.6416,0.4193,0.4259,0.4602
23,23,3235.3,-87634893.6669,0.6439,0.4152,0.4226,0.4651
23,24,3246.65,-87664260.3659,0.6427,0.4173,0.4236,0.4634
23,25,3259.97,-87726481.6492,0.6415,0.4193,0.426,0.46
23,26,3334.07,-87688857.1726,0.6422,0.4174,0.4237,0.4628
23,27,3380.6,-87398929.5096,0.6497,0.4079,0.4152,0.474
24,21,5446.9,-177045015.7666,0.6527,0.3873,0.3951,0.512
24,23,5659.03,-177174623.2013,0.6502,0.3886,0.396,0.5122
24,25,5581.42,-177065392.0764,0.6517,0.388,0.3947,0.5125
24,27,5578.26,-177017140.0935,0.652,0.3876,0.3944,0.5125
24,29,5645.62,-176850788.7931,0.6545,0.3857,0.3928,0.514
24,30,5676.03,-177324017.3937,0.6487,0.3903,0.3976,0.5101
25,2,11097.82,-360248696.5353,0.6431,0.3843,0.39,0.5293
25,11,10986.69,-358409050.9596,0.6533,0.3763,0.3813,0.536
