k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
13,11,161.39,-193618.1326,0.9099,0.5734,0.5727,0.1499
13,12,161.71,-193222.6213,0.9137,0.5717,0.5705,0.1509
13,13,161.4,-193338.569,0.9111,0.5722,0.5729,0.1505
13,14,163.01,-193552.7263,0.9137,0.5694,0.5714,0.1524
13,15,159.63,-193034.4708,0.9144,0.5711,0.5712,0.1502
13,16,163.64,-193593.8265,0.9159,0.5685,0.5677,0.1539
13,17,163.03,-193447.8712,0.9103,0.5737,0.5726,0.1501
13,18,160.05,-193096.4756,0.9101,0.5747,0.5725,0.1486
13,19,160.42,-193311.3029,0.9152,0.5693,0.5696,0.1521
13,20,161.4,-193753.9849,0.9105,0.5713,0.5717,0.1527
13,21,166.35,-193603.9339,0.9135,0.567,0.5728,0.1533
13,22,170.16,-193768.0085,0.9102,0.5721,0.571,0.1529
13,23,160.8,-194136.7985,0.9085,0.5715,0.5725,0.1541
13,24,163.4,-193757.2692,0.913,0.5702,0.5692,0.1537
13,25,161.59,-193252.0289,0.9095,0.5736,0.5748,0.1492
13,26,166.06,-193539.1009,0.9097,0.5745,0.5708,0.1515
13,27,165.55,-193979.7215,0.9149,0.5676,0.5681,0.1553
13,28,166.42,-194164.6665,0.9123,0.5703,0.5684,0.1554
13,29,155.23,-194070.8484,0.9142,0.5706,0.5669,0.1547
13,30,148.16,-193498.659,0.9137,0.57,0.571,0.1522
14,1,202.36,-466818.6362,0.9181,0.5534,0.5524,0.1645
14,2,201.95,-466260.055,0.9193,0.5533,0.5535,0.1626
14,3,203.55,-465810.0482,0.9187,0.5531,0.5535,0.1628
14,4,202.81,-466686.0751,0.9167,0.5539,0.5543,0.1626
14,5,204.05,-466400.6673,0.9199,0.5512,0.5521,0.1646
14,6,201.3,-466174.9302,0.9226,0.5589,0.56,0.168
14,7,205.29,-466194.9242,0.9181,0.5544,0.5532,0.1631
14,8,208.06,-465718.555,0.9213,0.552,0.552,0.1632
14,9,207.98,-466601.9337,0.9185,0.5542,0.5518,0.1638
14,10,208.05,-467100.4466,0.9179,0.5529,0.5535,0.1642
14,11,206.44,-466547.1746,0.9211,0.5517,0.5524,0.1639
14,12,203.07,-466252.3904,0.9184,0.5536,0.5528,0.1635
14,13,204.99,-466378.9893,0.9201,0.5532,0.5515,0.1636
14,14,205.24,-466978.3505,0.919,0.5522,0.5529,0.1648
14,15,203.13,-466636.0199,0.9186,0.5532,0.5527,0.1639
14,16,204.33,-465270.5821,0.9196,0.5514,0.5557,0.1618
14,17,203.11,-466340.2772,0.919,0.553,0.5535,0.163
14,18,230.99,-467078.2986,0.9177,0.554,0.5522,0.1645
14,19,206.93,-466292.8069,0.9194,0.553,0.5523,0.1635
14,20,208.92,-466660.0576,0.9196,0.5505,0.5535,0.1648
14,21,211.98,-465974.3497,0.9201,0.5525,0.5517,0.1628
14,22,210.44,-466097.2491,0.9179,0.5533,0.555,0.1626
14,23,205.7,-466903.2764,0.9172,0.5555,0.5527,0.1633
14,24,192.18,-465915.1755,0.9198,0.5528,0.5526,0.1627
14,25,186.51,-466784.459,0.9207,0.5524,0.5506,0.165
14,26,184.76,-466495.3112,0.918,0.5531,0.5534,0.1633
14,27,183.64,-466763.7224,0.9183,0.5528,0.5531,0.1639
14,28,186.68,-467192.7232,0.9184,0.5518,0.553,0.1648
14,29,186.03,-466405.2261,0.9191,0.5511,0.5544,0.1638
14,30,182.46,-466881.8449,0.9181,0.5532,0.5529,0.164
15,1,271.36,-1104212.2941,0.9309,0.5409,0.5397,0.178
15,2,270.58,-1104307.4358,0.9316,0.5404,0.5396,0.1779
15,3,270.69,-1104177.536,0.9306,0.5413,0.5405,0.1772
15,4,270.64,-1104505.3121,0.9305,0.5413,0.5393,0.1778
15,5,270.89,-1103936.9473,0.9321,0.5389,0.5404,0.1778
15,6,269.11,-1102568.3759,0.9303,0.5406,0.542,0.1764
15,7,268.92,-1103724.0819,0.9297,0.5414,0.5414,0.1765
15,8,269.66,-1108288.4432,0.9295,0.54,0.5393,0.1806
15,9,269.28,-1103874.7615,0.9312,0.5395,0.5407,0.1774
15,10,268.96,-1103898.4168,0.9297,0.5406,0.5418,0.1765
15,11,268.45,-1103436.1997,0.9306,0.541,0.541,0.1765
15,12,265.85,-1103222.3327,0.93,0.5417,0.5419,0.1757
15,13,268.29,-1104129.1279,0.9314,0.5405,0.5392,0.1782
15,14,269.65,-1105116.2407,0.9299,0.5402,0.5407,0.1782
15,15,268.38,-1105647.0039,0.9293,0.5404,0.5407,0.1781
15,16,267.49,-1105398.3186,0.9303,0.5402,0.5403,0.1784
15,17,268.55,-1105040.0464,0.9295,0.5411,0.5408,0.1776
15,18,268.04,-1103448.1033,0.932,0.5398,0.54,0.1776
15,19,266.47,-1104221.5908,0.93,0.5399,0.5417,0.1776
15,20,270.46,-1106154.713,0.9287,0.5411,0.5407,0.1781
15,21,270.32,-1105265.5829,0.9313,0.5393,0.5396,0.1789
15,22,269.27,-1105066.7472,0.9308,0.5399,0.5398,0.1787
15,23,271.48,-1104323.003,0.9303,0.5403,0.5408,0.1778
15,24,271.89,-1105561.2698,0.9303,0.5406,0.5399,0.1787
15,25,270.04,-1105016.8836,0.931,0.5403,0.5401,0.1782
15,26,274.66,-1106764.0788,0.9314,0.5382,0.5391,0.1802
15,27,272.29,-1103780.8637,0.9309,0.54,0.5408,0.1768
15,28,271.32,-1103822.8517,0.9301,0.5403,0.5412,0.1774
15,29,273.12,-1104384.5158,0.9301,0.5413,0.5404,0.1778
15,30,273.04,-1104598.4603,0.9302,0.5406,0.5403,0.1773
16,1,379.43,-2609058.9848,0.9426,0.5343,0.5357,0.1978
16,2,377.29,-2605475.1877,0.9436,0.5351,0.5351,0.1968
16,3,380.21,-2605639.454,0.9389,0.5295,0.5294,0.1919
16,4,378.73,-2608447.4845,0.9375,0.5299,0.5302,0.1922
16,5,380.11,-2608100.3422,0.9426,0.5355,0.535,0.1977
16,6,375.37,-2605455.1664,0.9427,0.5358,0.5355,0.1965
16,7,377.42,-2606008.7065,0.9431,0.5344,0.5361,0.197
16,8,376.19,-2607378.6812,0.9418,0.5357,0.5358,0.1974
16,9,375.15,-2605050.5061,0.9444,0.5353,0.5339,0.197
16,10,377.89,-2608064.7499,0.9416,0.5357,0.5362,0.197
16,11,375.76,-2606846.6805,0.9432,0.535,0.5349,0.1973
16,12,380.19,-2609653.3857,0.9428,0.5349,0.5344,0.1986
16,13,380.1,-2606508.8396,0.9428,0.5352,0.5353,0.1971
