k,s,total_time_seconds,best_log_likelihood,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,transfer_pcie,warm_up_mcmc_cpu
5,2,9.765084028244019,-148.94622650146485,9.761372327804565,3.4237403869628906,0.0036802291870117188,5.721680641174316,0.1043694019317627,0.3856203556060791,0.007569789886474609
5,3,9.77600908279419,-156.06004333496094,9.772676229476929,3.3955771923065186,0.003298521041870117,5.814935207366943,0.10021758079528809,0.3509407043457031,0.006525993347167969
5,4,9.469375848770142,-149.2666778564453,9.465478897094727,3.141629695892334,0.003870725631713867,5.759174346923828,0.10204243659973145,0.3420751094818115,0.007928848266601562
5,5,7.816259860992432,-117.14924240112305,7.811856269836426,2.907581090927124,0.00436711311340332,4.348308324813843,0.09935259819030762,0.34091925621032715,0.004916667938232422
5,6,8.658773422241211,-132.25163726806642,8.653560400009155,3.085477352142334,0.005169868469238281,5.007702112197876,0.10183334350585938,0.3498368263244629,0.0055522918701171875
5,7,8.151079416275024,-126.2863265991211,8.147017478942871,3.2438488006591797,0.004021644592285156,4.350466251373291,0.10205245018005371,0.33856987953186035,0.004845380783081055
5,8,8.57652473449707,-126.56795349121094,8.572704553604126,3.1737587451934814,0.0037848949432373047,4.826779365539551,0.10260748863220215,0.3576209545135498,0.005441188812255859
5,9,9.47248101234436,-125.45188827514649,9.467837810516357,3.6081478595733643,0.0046079158782958984,5.305953502655029,0.10298585891723633,0.34053945541381836,0.007220029830932617
5,10,10.794780492782593,-167.33075408935548,10.791576862335205,3.402708053588867,0.0031621456146240234,6.838361501693726,0.1043996810913086,0.3386836051940918,0.007130861282348633
5,11,8.659966468811035,-149.70884857177734,8.655969858169556,3.0956363677978516,0.003960132598876953,5.032530784606934,0.10142803192138672,0.32561159133911133,0.005664348602294922
5,12,8.242214918136597,-131.00387115478514,8.239916324615479,3.1567490100860596,0.002270936965942383,4.5670716762542725,0.0999288558959961,0.31992149353027344,0.005107879638671875
5,13,8.825043439865112,-146.3011032104492,8.820993423461914,3.1577253341674805,0.0040166378021240234,5.128634214401245,0.103424072265625,0.3269782066345215,0.005708217620849609
5,14,7.981842994689941,-126.42059020996093,7.9777607917785645,3.124965190887451,0.004051923751831055,4.300394773483276,0.10312771797180176,0.3411388397216797,0.004748821258544922
5,15,8.652021884918213,-132.75335845947265,8.65004563331604,3.187047243118286,0.0019421577453613281,4.929426431655884,0.10142397880554199,0.3237001895904541,0.0051958560943603516
5,16,8.457996606826782,-120.57971496582032,8.454233884811401,3.182525396347046,0.00372314453125,4.721944808959961,0.10200285911560059,0.339754581451416,0.0050275325775146484
5,17,9.562159538269043,-149.84720764160156,9.559126853942871,3.421536445617676,0.003002643585205078,5.596031188964844,0.1040506362915039,0.3276021480560303,0.006085634231567383
5,18,9.264196872711182,-144.13448333740234,9.261070013046265,3.380337715148926,0.0030977725982666016,5.339433908462524,0.10227537155151367,0.33786535263061523,0.006116151809692383
5,19,12.119935989379883,-162.09502563476562,11.176098823547363,3.6101553440093994,0.9438228607177734,5.6135804653167725,0.1567537784576416,0.2857835292816162,1.4207127094268799
5,20,7.88893723487854,-112.0798568725586,7.883179664611816,3.5209949016571045,0.005710124969482422,3.867649555206299,0.09915471076965332,0.30179667472839355,0.004326581954956055
5,21,9.05638599395752,-143.39742736816407,9.052918195724487,3.538787603378296,0.003434419631958008,5.029965877532959,0.09974265098571777,0.29138922691345215,0.005607128143310547
5,22,9.395203113555908,-154.50098114013673,9.391287088394165,3.695901870727539,0.003886699676513672,5.209695100784302,0.0988013744354248,0.28864502906799316,0.005653858184814453
5,23,8.572712421417236,-122.36356048583984,8.568759441375732,3.5138132572174072,0.003923892974853516,4.564711809158325,0.09792566299438477,0.30065441131591797,0.00503849983215332
5,24,10.544705867767334,-180.25284881591796,10.541672945022583,3.480024814605713,0.003008127212524414,6.588132858276367,0.09719324111938477,0.2847707271575928,0.007080793380737305
5,25,7.458274841308594,-98.50357589721679,7.455374240875244,3.460979700088501,0.0028722286224365234,3.5017879009246826,0.09648394584655762,0.3107318878173828,0.0039637088775634766
5,26,8.68656325340271,-140.28397674560546,8.682913541793823,3.2753384113311768,0.0036242008209228516,4.931155204772949,0.09576892852783203,0.2912724018096924,0.005660057067871094
5,27,9.693180322647095,-165.2985809326172,9.689346075057983,3.169956922531128,0.003808259963989258,6.024904727935791,0.09438157081604004,0.30353808403015137,0.006707191467285156
5,28,9.329932689666748,-146.50527801513672,9.326159715652466,3.523646354675293,0.0037488937377929688,5.34217095375061,0.09629297256469727,0.2740950584411621,0.006039142608642578
5,29,9.782546520233154,-174.2628616333008,9.778865337371826,3.2555923461914062,0.0036475658416748047,6.046225070953369,0.09599804878234863,0.2898688316345215,0.00648951530456543
5,30,7.6210174560546875,-104.03213729858399,7.618085861206055,3.572293996810913,0.002904653549194336,3.5575966835021973,0.09757637977600098,0.30703186988830566,0.003952980041503906
6,1,10.06020474433899,-338.6911254882813,10.055452108383179,3.5203096866607666,0.004719257354736328,6.059164524078369,0.09753799438476562,0.28873181343078613,0.006928205490112305
6,2,12.480768918991089,-423.39121704101564,12.476959943771362,3.901610851287842,0.003768444061279297,8.065303564071655,0.09857726097106934,0.312946081161499,0.008779048919677734
6,3,5.051684617996216,-33.048973655700685,5.048008680343628,3.6585044860839844,0.003641843795776367,0.9291775226593018,0.09843087196350098,0.27891063690185547,0.0009708404541015625
